hotel_id,name,location,coordinates,star_rating,review_score,review_count,property_type,distance_to_center,distance_to_airport,chain_brand,amenities,sustainability_rating,city,country
H00619,Plaza Madrid Resort,"Madrid, Spain","[40.438881, -3.72468]",2.0,7.3,283,Hotel,0.0,17.5,Accor,"Parking,Spa,Kitchen,24h Front Desk,Bar,Pool,Airport Shuttle,Balcony",2.0,Madrid,Spain
H00620,Grand Dubai Hotel,"Dubai, UAE","[25.171723, 55.227983]",5.0,9.7,1052,Hotel,1.3,30.4,Novotel,"Bar,Room Service,Pool,Breakfast,Laundry,Pet Friendly,WiFi,Airport Shuttle,Conference Rooms,24h Front Desk,Kitchen,Balcony,Restaurant,Spa",4.0,Dubai,UAE
H00621,Rome Royal House,"Rome, Italy","[41.925871, 12.561447]",4.0,8.9,4986,Hotel,0.5,12.7,Sheraton,"Business Center,Pet Friendly,Beach Access,Room Service,Gym,WiFi,Balcony,Laundry,24h Front Desk,Bar,Spa",3.3,Rome,Italy
H00622,Royal Madrid Inn,"Madrid, Spain","[40.464423, -3.642603]",4.0,9.1,369,Resort,4.6,1.9,Holiday Inn,"Pool,Concierge,Balcony,Spa,Airport Shuttle,Bar,Conference Rooms,Air Conditioning,Kitchen,Parking,Pet Friendly,Breakfast,Room Service,24h Front Desk,WiFi",2.6,Madrid,Spain
H00623,Madrid Royal Resort,"Madrid, Spain","[40.489363, -3.740771]",4.0,9.7,899,Villa,2.0,14.5,Ibis,"WiFi,24h Front Desk,Airport Shuttle,Beach Access,Breakfast,Spa,Business Center,Laundry,Pool,Kitchen,Restaurant",4.2,Madrid,Spain
H00624,Barnett Rogers and Snyder Manor,"Vienna, Austria","[48.206887, 16.375375]",3.0,8.7,1017,Resort,0.1,28.4,Radisson,"Beach Access,Air Conditioning,Spa,Bar,Conference Rooms,Pool,Parking,Balcony",3.0,Vienna,Austria
H00625,White-Lewis Suites,"Prague, Czech Republic","[50.051607, 14.381663]",3.0,9.4,69,Hotel,0.6,44.0,Ritz-Carlton,"Bar,Airport Shuttle,Air Conditioning,Gym,Breakfast,WiFi",3.2,Prague,Czech Republic
H00626,Amsterdam Park Resort,"Amsterdam, Netherlands","[52.418753, 4.962475]",4.0,8.8,680,Hotel,3.2,22.7,Hilton,"Balcony,Breakfast,WiFi,Business Center,Kitchen,Parking,24h Front Desk,Pool,Restaurant,Spa,Room Service,Airport Shuttle,Concierge,Air Conditioning,Beach Access,Gym",3.5,Amsterdam,Netherlands
H00627,Amsterdam Park Manor,"Amsterdam, Netherlands","[52.378821, 4.92919]",3.0,8.2,807,Apartment,0.1,29.1,Hampton Inn,"Beach Access,Laundry,Airport Shuttle,Restaurant,Conference Rooms,Bar,Kitchen",1.0,Amsterdam,Netherlands
H00628,Peterson-Beard Resort,"London, UK","[51.493566, -0.12213]",3.0,8.6,273,Hotel,3.8,21.7,Independent,"Business Center,Airport Shuttle,Breakfast,Beach Access,Room Service,Conference Rooms,WiFi,Kitchen,Spa",4.7,London,UK
H00629,Singapore Palace Resort,"Singapore, Singapore","[1.355938, 103.750579]",4.0,9.3,1018,Villa,0.4,35.4,Hyatt,"Balcony,Airport Shuttle,Bar,Laundry,WiFi,Pool,Concierge,Business Center,Beach Access,Spa,Air Conditioning",2.6,Singapore,Singapore
H00630,Imperial Madrid Lodge,"Madrid, Spain","[40.421458, -3.712219]",4.0,9.0,470,Hotel,3.3,26.7,Renaissance,"Breakfast,Kitchen,Room Service,Business Center,Gym,Beach Access,Pet Friendly,Balcony,Restaurant,Air Conditioning,Spa",1.6,Madrid,Spain
H00631,Beard Peters and Black Manor,"Vienna, Austria","[48.238812, 16.393705]",4.0,9.9,161,Villa,0.4,17.6,Ibis,"Parking,Breakfast,Laundry,Room Service,Conference Rooms,Concierge,24h Front Desk,Business Center,Pool,Bar,Balcony,Beach Access,Gym,Spa",4.7,Vienna,Austria
H00632,Berlin Park Lodge,"Berlin, Germany","[52.563241, 13.36587]",4.0,9.6,702,Hotel,9.8,30.8,Independent,"Air Conditioning,WiFi,24h Front Desk,Concierge,Gym,Kitchen,Restaurant,Parking,Conference Rooms,Beach Access,Pet Friendly,Airport Shuttle,Balcony,Spa",4.6,Berlin,Germany
H00633,Golden Miami Manor,"Miami, USA","[25.765443, -80.125869]",3.0,7.4,782,Resort,1.6,39.5,Best Western,"Gym,Airport Shuttle,Restaurant,Air Conditioning,Room Service,Beach Access,Spa,WiFi",3.8,Miami,USA
H00634,Miller Ltd Lodge,"Miami, USA","[25.808632, -80.198346]",2.0,8.2,182,Hostel,1.4,8.8,Hyatt,"24h Front Desk,Concierge,Beach Access,Pet Friendly,Kitchen",4.0,Miami,USA
H00635,Freeman-Chang House,"Sydney, Australia","[-33.856331, 151.208693]",2.0,7.2,417,Hotel,1.6,31.9,Best Western,"Pool,Spa,24h Front Desk,Bar,Room Service,Kitchen,Air Conditioning",1.9,Sydney,Australia
H00636,Silver Bangkok Lodge,"Bangkok, Thailand","[13.792129, 100.415287]",5.0,10.0,1045,Hotel,2.1,45.7,Sheraton,"Air Conditioning,Pet Friendly,Pool,24h Front Desk,Concierge,Breakfast,Spa,Beach Access,Business Center,WiFi,Bar,Airport Shuttle,Gym,Laundry,Restaurant,Balcony,Kitchen",1.7,Bangkok,Thailand
H00637,Alvarez Joseph and West House,"London, UK","[51.453188, -0.121663]",5.0,9.9,218,Hotel,0.4,19.4,Hyatt,"Spa,Gym,24h Front Desk,Kitchen,Breakfast,Conference Rooms,Beach Access,Room Service,Air Conditioning,Balcony,Restaurant,Parking,Airport Shuttle,Laundry,Pet Friendly,Concierge",2.5,London,UK
H00638,Davis and Sons House,"Tokyo, Japan","[35.601498, 139.586893]",4.0,9.1,373,Resort,2.5,25.3,Four Seasons,"Breakfast,Pet Friendly,Restaurant,Conference Rooms,Room Service,Laundry,Beach Access,Air Conditioning,Concierge",3.9,Tokyo,Japan
H00639,Garden London Resort,"London, UK","[51.480226, -0.146628]",5.0,10.0,5000,Hostel,0.3,24.0,Ritz-Carlton,"Spa,Gym,Concierge,Balcony,Kitchen,Airport Shuttle,Restaurant,Pet Friendly,Room Service,Breakfast,Laundry,Bar,Parking,Conference Rooms",1.0,London,UK
H00640,Royal Tokyo Suites,"Tokyo, Japan","[35.70684, 139.653219]",4.0,8.9,495,Hostel,3.3,19.5,InterContinental,"Laundry,Breakfast,Room Service,Bar,Kitchen,WiFi,Pet Friendly,Gym,Spa,Restaurant,Air Conditioning,Business Center,Pool,Parking,Balcony,Conference Rooms",2.7,Tokyo,Japan
H00641,Holt-Torres Hotel,"Barcelona, Spain","[41.294934, 2.186762]",5.0,10.0,2979,Hotel,5.0,29.5,Westin,"Gym,Airport Shuttle,WiFi,Business Center,Air Conditioning,Balcony,Breakfast,24h Front Desk,Pool,Kitchen,Concierge,Restaurant,Parking,Bar",2.3,Barcelona,Spain
H00642,Wood Tran and Cooper Inn,"Bangkok, Thailand","[13.743212, 100.480106]",4.0,10.0,355,Hotel,4.9,14.7,Novotel,"WiFi,24h Front Desk,Balcony,Conference Rooms,Air Conditioning,Business Center,Breakfast,Bar,Parking,Room Service,Concierge,Pet Friendly,Kitchen",1.3,Bangkok,Thailand
H00643,Pierce Bell and Chavez Manor,"Singapore, Singapore","[1.336095, 103.699547]",3.0,7.7,2989,Resort,0.1,35.2,Radisson,"Beach Access,Pool,Pet Friendly,Airport Shuttle,Spa,WiFi",2.2,Singapore,Singapore
H00644,Premier London House,"London, UK","[51.497878, -0.098833]",2.0,8.3,506,Hotel,2.4,30.2,Renaissance,"Beach Access,Spa,Balcony",2.1,London,UK
H00645,King-Martinez Suites,"Dubai, UAE","[25.229309, 55.308545]",5.0,9.4,5000,Hotel,2.0,38.9,Independent,"Laundry,Air Conditioning,Balcony,Concierge,Room Service,WiFi,Airport Shuttle,Bar,Beach Access,Kitchen,24h Front Desk,Pet Friendly,Parking,Business Center",1.5,Dubai,UAE
H00646,Royal New York Inn,"New York, USA","[40.645001, -73.977479]",4.0,9.0,49,Hotel,10.2,18.2,St. Regis,"Pet Friendly,Concierge,Air Conditioning,Spa,24h Front Desk,Restaurant,Parking,Balcony,Beach Access,Gym,Conference Rooms,Breakfast,WiFi",3.1,New York,USA
H00647,Los Angeles Central Suites,"Los Angeles, USA","[34.022874, -118.252994]",3.0,8.0,2676,Hotel,2.3,43.9,Courtyard,"Bar,Laundry,Spa,Air Conditioning,Business Center,Kitchen,Breakfast,Gym,Airport Shuttle,Pool,Pet Friendly,Room Service",1.3,Los Angeles,USA
H00648,Amsterdam Palace Lodge,"Amsterdam, Netherlands","[52.359388, 4.938979]",3.0,8.0,188,Hostel,8.6,28.6,Independent,"Conference Rooms,Air Conditioning,Spa,Restaurant,Breakfast,Pool",3.1,Amsterdam,Netherlands
H00649,Royal New York Inn,"New York, USA","[40.755257, -74.069726]",3.0,8.7,454,Resort,2.0,7.5,W Hotels,"Airport Shuttle,24h Front Desk,Breakfast,Concierge,Business Center,Spa,Restaurant,Pool,Balcony",2.8,New York,USA
H00650,Rome Park Suites,"Rome, Italy","[41.907531, 12.511273]",4.0,9.3,479,Hotel,0.6,19.1,Holiday Inn,"Spa,Breakfast,Pet Friendly,Restaurant,Airport Shuttle,Room Service,Parking,Kitchen,WiFi,Balcony,24h Front Desk",4.0,Rome,Italy
H00651,Dubai Palace Suites,"Dubai, UAE","[25.223742, 55.305569]",5.0,10.0,2841,Hotel,1.4,52.0,Accor,"Restaurant,Balcony,Business Center,Spa,24h Front Desk,WiFi,Conference Rooms,Kitchen,Bar,Gym",1.8,Dubai,UAE
H00652,Stewart Ltd Suites,"Berlin, Germany","[52.508467, 13.460161]",5.0,10.0,157,Hotel,2.2,27.6,Hilton,"Beach Access,Parking,Restaurant,Pool,Airport Shuttle,Kitchen,Conference Rooms,Pet Friendly,Balcony,Laundry,Breakfast,Business Center,Spa",2.6,Berlin,Germany
H00653,Tapia Vaughn and Lee Inn,"Prague, Czech Republic","[50.068419, 14.395655]",4.0,10.0,472,Hotel,11.2,19.0,Novotel,"Restaurant,Room Service,Business Center,Pool,Bar,Concierge,Kitchen,Pet Friendly,Breakfast,Beach Access,Gym,WiFi,24h Front Desk",3.6,Prague,Czech Republic
H00654,Singapore Imperial Inn,"Singapore, Singapore","[1.268377, 103.827829]",2.0,8.3,195,Hotel,0.2,31.7,W Hotels,"Gym,Balcony,Parking,Kitchen,Room Service,Pet Friendly",3.8,Singapore,Singapore
H00655,Premier Paris Resort,"Paris, France","[48.770693, 2.29206]",4.0,9.5,4234,Hotel,2.7,10.1,Marriott,"Parking,Laundry,Bar,Restaurant,Breakfast,Pet Friendly,Business Center,Balcony,Gym",2.0,Paris,France
H00656,Dubai Golden Manor,"Dubai, UAE","[25.098603, 55.417164]",5.0,9.5,545,Resort,1.5,31.3,Holiday Inn,"Breakfast,Spa,Restaurant,24h Front Desk,Concierge,Airport Shuttle,Air Conditioning,Gym,WiFi,Pool,Bar,Business Center,Balcony",2.7,Dubai,UAE
H00657,Washington Hardy and Bray Resort,"Mumbai, India","[19.036558, 72.864635]",4.0,9.7,1315,Hotel,1.8,19.3,Novotel,"Concierge,Restaurant,24h Front Desk,Business Center,Pool,Air Conditioning,Spa,Room Service,Balcony",1.1,Mumbai,India
H00658,Carlson Hooper and Wall Inn,"New York, USA","[40.682809, -74.038857]",5.0,9.7,491,Hotel,0.4,16.0,InterContinental,"Laundry,24h Front Desk,Conference Rooms,Beach Access,Pet Friendly,WiFi,Pool,Concierge,Breakfast,Air Conditioning,Business Center,Kitchen,Spa,Balcony,Restaurant",3.6,New York,USA
H00659,Central Mumbai Hotel,"Mumbai, India","[19.100405, 72.966075]",3.0,8.8,111,Hotel,1.7,31.7,St. Regis,"Bar,24h Front Desk,Air Conditioning,Concierge,Parking,Kitchen",4.5,Mumbai,India
H00660,Perez-White Hotel,"Madrid, Spain","[40.341776, -3.777739]",5.0,10.0,382,Hotel,7.4,8.1,St. Regis,"24h Front Desk,WiFi,Beach Access,Balcony,Air Conditioning,Pool,Conference Rooms,Parking,Concierge,Airport Shuttle,Laundry,Spa,Kitchen,Business Center",2.5,Madrid,Spain
H00661,Erickson and Sons Inn,"Los Angeles, USA","[34.107233, -118.262741]",3.0,9.0,366,Apartment,0.1,25.4,St. Regis,"Airport Shuttle,Spa,Pool,Restaurant,Room Service,Beach Access,Gym,Kitchen,Conference Rooms,Balcony,WiFi,24h Front Desk",2.6,Los Angeles,USA
H00662,Garden Madrid Manor,"Madrid, Spain","[40.47139, -3.711398]",4.0,9.7,504,Hotel,1.6,14.0,Holiday Inn,"Concierge,WiFi,Business Center,Parking,Pool,Conference Rooms,24h Front Desk,Restaurant,Airport Shuttle,Laundry,Kitchen",3.7,Madrid,Spain
H00663,Palace Bangkok Resort,"Bangkok, Thailand","[13.761352, 100.525279]",4.0,9.1,607,Hotel,2.5,31.5,Independent,"Pet Friendly,Kitchen,Balcony,Room Service,Spa,Airport Shuttle,Concierge,WiFi,Air Conditioning,24h Front Desk,Beach Access,Gym",3.2,Bangkok,Thailand
H00664,Williams-Brown Manor,"Istanbul, Turkey","[40.953248, 29.010606]",5.0,10.0,804,Villa,5.4,8.8,Ibis,"Room Service,Breakfast,Pet Friendly,Conference Rooms,Restaurant,Kitchen,Parking,Beach Access,Pool,Balcony,Air Conditioning,Concierge,24h Front Desk,Bar,Laundry,Spa",5.0,Istanbul,Turkey
H00665,Terry-Martinez Lodge,"Berlin, Germany","[52.532685, 13.360137]",2.0,7.3,164,Apartment,0.2,26.0,Independent,"Kitchen,Room Service,Gym,Conference Rooms,Breakfast,Pet Friendly,Bar",3.2,Berlin,Germany
H00666,Crown Madrid Hotel,"Madrid, Spain","[40.301098, -3.642448]",4.0,8.4,1056,Hotel,0.3,32.1,Best Western,"Concierge,Restaurant,Airport Shuttle,Beach Access,24h Front Desk,WiFi,Parking,Spa,Pool,Breakfast,Pet Friendly,Conference Rooms,Balcony,Bar,Kitchen,Air Conditioning",1.5,Madrid,Spain
H00667,Prague Golden Manor,"Prague, Czech Republic","[50.137497, 14.437836]",3.0,8.9,389,Hotel,1.5,26.4,Hampton Inn,"Conference Rooms,Restaurant,Business Center,Beach Access,WiFi,Pool,Room Service,Spa,Concierge,Laundry",1.7,Prague,Czech Republic
H00668,Royal Mumbai Hotel,"Mumbai, India","[19.077269, 72.841871]",2.0,8.0,1061,Hotel,3.3,26.2,Sheraton,"Air Conditioning,Spa,Balcony,Pet Friendly,Parking,Conference Rooms",2.9,Mumbai,India
H00669,Silver Prague Manor,"Prague, Czech Republic","[50.008497, 14.426954]",4.0,10.0,1996,Resort,3.3,28.4,Courtyard,"24h Front Desk,Bar,Pet Friendly,Beach Access,Air Conditioning,Parking,Gym,Restaurant,WiFi,Airport Shuttle,Conference Rooms,Concierge,Laundry",3.0,Prague,Czech Republic
H00670,Garcia-Smith Inn,"Paris, France","[48.826988, 2.386493]",5.0,8.9,240,Resort,7.5,13.0,Hyatt,"Pet Friendly,Business Center,Concierge,Laundry,Bar,Breakfast,Air Conditioning,24h Front Desk,Balcony,Conference Rooms,Restaurant,Parking,Room Service,Airport Shuttle,Kitchen",3.8,Paris,France
H00671,Vienna Park Manor,"Vienna, Austria","[48.212914, 16.321982]",4.0,8.8,1574,Hotel,0.2,29.3,Ritz-Carlton,"Concierge,Airport Shuttle,Gym,Kitchen,Balcony,Pet Friendly,Spa,Pool,Air Conditioning,Parking,WiFi,24h Front Desk,Restaurant,Business Center,Beach Access",3.9,Vienna,Austria
H00672,Harrison-Alexander House,"Berlin, Germany","[52.500301, 13.355085]",5.0,10.0,1302,Resort,0.6,31.4,Ritz-Carlton,"Air Conditioning,Beach Access,Balcony,Spa,24h Front Desk,WiFi,Parking,Kitchen,Pet Friendly,Laundry,Room Service,Conference Rooms,Bar,Pool",3.5,Berlin,Germany
H00673,São Paulo Central Hotel,"São Paulo, Brazil","[-23.583722, -46.684656]",3.0,7.7,535,Hotel,4.1,24.4,Ibis,"Pool,Laundry,Bar,Balcony,Business Center,Gym,Beach Access",4.4,São Paulo,Brazil
H00674,Palace Miami Hotel,"Miami, USA","[25.784027, -80.16785]",4.0,8.8,864,Hotel,6.9,28.1,W Hotels,"24h Front Desk,Bar,Pet Friendly,Spa,Airport Shuttle,Laundry,Air Conditioning,Balcony,Conference Rooms,Pool,Restaurant,Parking,Business Center",4.0,Miami,USA
H00675,Singapore Central Hotel,"Singapore, Singapore","[1.270321, 103.868197]",4.0,9.1,1171,Hotel,0.1,5.3,Marriott,"Room Service,Parking,Balcony,Pool,Laundry,Air Conditioning,Breakfast,Business Center,WiFi,Bar,Pet Friendly",2.8,Singapore,Singapore
H00676,Golden Dubai Lodge,"Dubai, UAE","[25.175444, 55.295925]",3.0,8.0,650,Hotel,0.2,14.8,Radisson,"Bar,24h Front Desk,Pet Friendly,WiFi,Spa,Room Service,Business Center",1.6,Dubai,UAE
H00677,Sydney Park Resort,"Sydney, Australia","[-33.839368, 151.245717]",2.0,8.0,664,Hotel,3.1,26.1,St. Regis,"Spa,Air Conditioning,WiFi,Restaurant,Conference Rooms,Beach Access,Business Center",4.1,Sydney,Australia
H00678,Imperial Barcelona Suites,"Barcelona, Spain","[41.364278, 2.106149]",4.0,8.8,1235,Hotel,4.4,28.9,Ibis,"Spa,Laundry,Breakfast,Bar,Restaurant,Balcony,Pet Friendly,Room Service,WiFi,Kitchen,Beach Access,Pool,Parking",3.2,Barcelona,Spain
H00679,Sheppard Suites,"Prague, Czech Republic","[50.163803, 14.577102]",5.0,10.0,5000,Hotel,0.2,25.5,Radisson,"Pool,Bar,Room Service,Air Conditioning,Conference Rooms,Beach Access,Kitchen,Business Center,Balcony,24h Front Desk,Gym,Breakfast,Concierge,Restaurant,Pet Friendly",3.5,Prague,Czech Republic
H00680,Crown Tokyo House,"Tokyo, Japan","[35.712322, 139.659304]",4.0,9.1,1650,Apartment,0.2,14.1,Holiday Inn,"Spa,WiFi,Restaurant,Kitchen,Pet Friendly,Conference Rooms,Breakfast,24h Front Desk,Airport Shuttle",4.5,Tokyo,Japan
H00681,Sydney Plaza House,"Sydney, Australia","[-33.835672, 151.216365]",3.0,8.0,1052,Hotel,1.0,11.6,InterContinental,"Beach Access,WiFi,Concierge,Air Conditioning,Parking,Restaurant,Business Center,Pool,Room Service,Spa,Balcony,Gym",1.2,Sydney,Australia
H00682,Wilson-Jones Hotel,"Barcelona, Spain","[41.451933, 2.250832]",2.0,7.8,462,Hotel,0.2,18.4,Ritz-Carlton,"Business Center,Concierge,Room Service",4.8,Barcelona,Spain
H00683,Jones-Soto Suites,"São Paulo, Brazil","[-23.557276, -46.594684]",3.0,8.4,2404,Hotel,4.1,23.4,Marriott,"Bar,Room Service,Restaurant,Business Center,Spa,Gym,Breakfast,WiFi,Kitchen",4.7,São Paulo,Brazil
H00684,Hernandez PLC Manor,"São Paulo, Brazil","[-23.59406, -46.690467]",4.0,9.2,10,Hotel,3.3,27.3,Hilton,"Room Service,Gym,Pool,24h Front Desk,Concierge,Conference Rooms,Restaurant,Pet Friendly,Airport Shuttle,Spa,Balcony,Bar,Beach Access",1.3,São Paulo,Brazil
H00685,Vienna Grand Hotel,"Vienna, Austria","[48.233699, 16.337482]",4.0,9.0,1097,Hotel,4.1,35.4,Hilton,"Spa,Conference Rooms,Pet Friendly,Breakfast,Kitchen,Air Conditioning,Room Service,Beach Access",1.6,Vienna,Austria
H00686,Prague Crown Hotel,"Prague, Czech Republic","[50.012237, 14.427451]",4.0,8.7,340,Hostel,6.7,33.8,St. Regis,"Room Service,Parking,Air Conditioning,Conference Rooms,Spa,Beach Access,Gym,Restaurant,Business Center,Bar",1.8,Prague,Czech Republic
H00687,Miller-Wright Hotel,"Berlin, Germany","[52.509841, 13.366384]",4.0,9.7,1176,Hotel,1.4,28.0,W Hotels,"Airport Shuttle,Pet Friendly,Breakfast,Balcony,Kitchen,Spa,Beach Access,Restaurant,Laundry,Parking,Room Service,Pool,Conference Rooms,Business Center",3.0,Berlin,Germany
H00688,Park Rome Lodge,"Rome, Italy","[41.87543, 12.45629]",4.0,8.6,488,Hotel,1.8,25.2,Courtyard,"Room Service,Laundry,Spa,Gym,Airport Shuttle,Restaurant,Pet Friendly,Business Center,Kitchen,Conference Rooms,Balcony,WiFi",1.1,Rome,Italy
H00689,Duran Obrien and Gibbs Manor,"Istanbul, Turkey","[40.901244, 28.971103]",5.0,10.0,371,Hotel,3.2,17.3,Novotel,"Pet Friendly,Beach Access,Laundry,Spa,Concierge,Pool,Business Center,Room Service,Conference Rooms,Breakfast,WiFi,Gym,Restaurant,Bar,Kitchen,Airport Shuttle,Parking,Air Conditioning,Balcony",1.2,Istanbul,Turkey
H00690,Rowe Group Suites,"Miami, USA","[25.718164, -80.15557]",3.0,8.6,267,Hotel,0.9,21.2,Novotel,"Kitchen,Balcony,Gym,Bar,Laundry,24h Front Desk",4.8,Miami,USA
H00691,Kerr-Evans Lodge,"São Paulo, Brazil","[-23.64747, -46.588799]",5.0,9.3,1950,Hotel,5.8,23.4,Courtyard,"Conference Rooms,Room Service,Bar,WiFi,Kitchen,Parking,Spa,Laundry,Pet Friendly,Balcony,Beach Access",3.2,São Paulo,Brazil
H00692,Imperial Vienna Inn,"Vienna, Austria","[48.230121, 16.354726]",2.0,6.9,138,Resort,1.4,15.6,Radisson,"Business Center,Parking,Conference Rooms,Spa,Bar,Balcony,WiFi,Kitchen,Laundry,Restaurant",4.5,Vienna,Austria
H00693,Premier Barcelona Lodge,"Barcelona, Spain","[41.348745, 2.168318]",4.0,9.9,1143,Apartment,2.0,35.8,Courtyard,"Pool,Business Center,Room Service,Spa,WiFi,Airport Shuttle,Bar,Laundry,Parking,Concierge,24h Front Desk",4.2,Barcelona,Spain
H00694,Plaza Berlin Resort,"Berlin, Germany","[52.466181, 13.269369]",3.0,8.3,475,Hotel,0.2,21.2,Courtyard,"Concierge,Parking,Airport Shuttle,Pool,WiFi,Beach Access,Bar",1.8,Berlin,Germany
H00695,Branch Torres and Oliver Manor,"London, UK","[51.433629, -0.076674]",2.0,7.0,10,Apartment,0.1,47.9,Courtyard,"Kitchen,Breakfast,Spa",3.6,London,UK
H00696,São Paulo Imperial Suites,"São Paulo, Brazil","[-23.457127, -46.653273]",3.0,8.5,50,Hostel,0.3,6.4,Hyatt,"Kitchen,Room Service,Laundry,Business Center,Airport Shuttle,Restaurant,Spa,Parking,Air Conditioning,Breakfast,Gym,Balcony,Concierge",4.3,São Paulo,Brazil
H00697,Plaza Miami Hotel,"Miami, USA","[25.681439, -80.238153]",3.0,7.9,630,Apartment,1.7,37.0,Hampton Inn,"Bar,Laundry,Beach Access,Kitchen,Room Service,Parking,Business Center,Pet Friendly",3.8,Miami,USA
H00698,Madrid Golden Resort,"Madrid, Spain","[40.415186, -3.677762]",4.0,9.0,1032,Apartment,0.1,16.2,Marriott,"Bar,24h Front Desk,Room Service,Gym,Restaurant,Pool,Kitchen,Spa,Business Center,Airport Shuttle",5.0,Madrid,Spain
H00699,Choi Garcia and Farmer Resort,"São Paulo, Brazil","[-23.573325, -46.569078]",3.0,8.9,479,Hotel,0.2,17.4,Renaissance,"Spa,24h Front Desk,Breakfast,WiFi,Beach Access,Concierge,Balcony,Kitchen",1.5,São Paulo,Brazil
H00700,Clark Guerrero and Moore House,"New York, USA","[40.730822, -73.939372]",4.0,9.7,235,Hostel,4.4,20.5,Sheraton,"Conference Rooms,Restaurant,WiFi,Kitchen,Spa,Beach Access,Pet Friendly,Bar,Concierge,Pool,Air Conditioning,Gym,Business Center",1.7,New York,USA
H00701,Plaza Vienna Hotel,"Vienna, Austria","[48.233461, 16.444119]",5.0,9.4,194,Hotel,2.6,21.1,Ritz-Carlton,"Airport Shuttle,Air Conditioning,Restaurant,Business Center,Pool,Conference Rooms,Pet Friendly,Kitchen,Beach Access,Laundry,Breakfast,WiFi,Concierge",2.5,Vienna,Austria
H00702,Arnold and Sons Manor,"Sydney, Australia","[-33.979065, 151.159128]",4.0,9.0,1176,Hotel,9.0,26.4,InterContinental,"Restaurant,WiFi,Business Center,Breakfast,Kitchen,Room Service,Laundry,Gym,Bar,Airport Shuttle,Beach Access,Spa",1.3,Sydney,Australia
H00703,Ortiz Ltd Resort,"Miami, USA","[25.86345, -80.17389]",4.0,9.1,47,Hostel,1.1,24.1,Ibis,"Bar,Spa,Business Center,Breakfast,Parking,Beach Access,Pool,Air Conditioning,Laundry,Concierge,Pet Friendly,Airport Shuttle",3.4,Miami,USA
H00704,Crown Bangkok Manor,"Bangkok, Thailand","[13.702204, 100.547311]",2.0,7.5,2432,Villa,2.2,29.2,Hampton Inn,"Airport Shuttle,Bar,Concierge",1.6,Bangkok,Thailand
H00705,Harrison Johnson and Roberts Suites,"São Paulo, Brazil","[-23.509971, -46.588265]",5.0,9.5,355,Resort,0.7,39.5,Hyatt,"Parking,Pet Friendly,Spa,Conference Rooms,Air Conditioning,Airport Shuttle,Bar,Restaurant,Breakfast,Pool,WiFi,Gym,Balcony,Business Center,Laundry,Kitchen",4.1,São Paulo,Brazil
H00706,Tokyo Premier Suites,"Tokyo, Japan","[35.660446, 139.675578]",4.0,9.4,1276,Hotel,0.4,15.9,Independent,"Breakfast,Concierge,Conference Rooms,Restaurant,Gym,Bar,Air Conditioning,Beach Access,Room Service,Laundry",2.1,Tokyo,Japan
H00707,Warner-Gibson Resort,"Prague, Czech Republic","[50.119546, 14.432983]",3.0,8.6,1046,Hotel,7.7,5.5,Novotel,"Restaurant,Business Center,24h Front Desk,Concierge,Air Conditioning,Conference Rooms,Laundry",4.0,Prague,Czech Republic
H00708,Hall Baker and Moody Hotel,"New York, USA","[40.761723, -74.009422]",3.0,8.4,1645,Hotel,3.4,17.1,Best Western,"Breakfast,Concierge,Balcony,Business Center,Gym,Spa,Bar,WiFi,Laundry,24h Front Desk,Beach Access,Conference Rooms,Kitchen",4.1,New York,USA
H00709,Guerrero Peck and Coleman Suites,"Dubai, UAE","[25.163915, 55.381009]",4.0,9.2,2212,Apartment,1.6,20.1,Best Western,"Restaurant,Parking,Laundry,Beach Access,Concierge,Spa,Kitchen,Air Conditioning,WiFi,Gym,Pool,Airport Shuttle,Room Service",4.3,Dubai,UAE
